	logFC	logCPM	F	PValue	FDR
HEPH	11.71512915811	8.44573713969416	396.493761755653	1.14723133475608e-14	1.34397648648787e-14
IKZF1 (NC_000007 50444230..50472799)	17.0547972254504	4.51794524039367	401.132785308475	1.14881278920408e-14	1.34570768872561e-14
NOS3	17.018584618463	2.59416014735559	398.63475583783	1.15530513050367e-14	1.35319062257984e-14
ACER2	16.6820446504767	3.57690682392922	396.0590916099	1.15694532942488e-14	1.35498948119523e-14
LAMC2	11.1511932971268	7.63022362948127	396.077295517728	1.15903353501171e-14	1.35731266362149e-14
DNHD1	14.9290724638882	4.05997106509363	394.966894214651	1.16043617954866e-14	1.35883265737658e-14
MAB21L2	18.0302411080799	3.36410845944092	398.001333531905	1.16400527585367e-14	1.36288899190841e-14
SLC7A7	16.3565451540986	3.54546153781189	395.212426912601	1.17597519490719e-14	1.37677990751402e-14
HIST2H3D	16.6186126118207	2.87834144165844	396.355376238894	1.17674405626883e-14	1.37755579564474e-14
DDC	14.4602186551806	5.89426749465787	401.751801333591	1.17699003454115e-14	1.37771948577829e-14
TMEM200B	19.0408481044796	1.67992768208584	390.319300869117	1.1788183691322e-14	1.37973519821145e-14
AMOTL1	15.311063269912	5.19727630887579	400.651209326168	1.17908963515649e-14	1.37992825741173e-14
PARP14	10.3602694688894	8.42721009665583	392.743258265147	1.18266447100082e-14	1.38398721207462e-14
EEF1G	9.98185551334804	9.94153691658375	390.551057186079	1.19454285293781e-14	1.39776160190046e-14
ST3GAL1	13.6362620491909	5.52204255661695	396.993462799106	1.19665293525446e-14	1.40010443042167e-14
ATP2A3	14.9163621084013	6.62095446652446	403.324540650895	1.19795647488559e-14	1.40150325288806e-14
CGNL1	15.0138929047742	4.31619394456279	394.134375704243	1.20534773017749e-14	1.41002327084035e-14
RASSF2	16.5345495276826	4.948655591822	399.997332748485	1.2079478304057e-14	1.41293753522311e-14
SLC9A2	15.8973970310289	6.71944749107884	404.38642505433	1.20947468867298e-14	1.41459601552551e-14
JAKMIP2	18.3171093608664	1.78985971481939	393.347308289777	1.22662690081242e-14	1.43452789202058e-14
AJUBA	13.9079865721122	3.80066228256961	392.571838996635	1.23014079101659e-14	1.43850773282316e-14
CREB3L3	23.4737630258558	3.73886328151464	371.778934035611	1.23084246056106e-14	1.43919858519117e-14
RAI14	13.3286717259137	5.92998877093683	397.554108162437	1.2327650501147e-14	1.44131678096015e-14
CCDC110	18.9441166701887	1.98377806799354	392.19450691287	1.23448881898444e-14	1.4432021601152e-14
LUZP2	19.4688678548077	1.91755202821997	388.042009434603	1.23944429810599e-14	1.44886495047443e-14
PLA2G16	15.6206894737826	2.78206342363344	395.297747687854	1.24098433573054e-14	1.4505345545251e-14
MMP14	12.5986209879574	6.52355548261695	396.73513456056	1.2437185123903e-14	1.45359951123941e-14
METTL7A	15.2964469904277	7.01761897119238	402.732989711257	1.25636245485383e-14	1.46824493981162e-14
ORC6	14.1921241551329	4.25432291060022	391.600800313358	1.25689688923776e-14	1.46873725807301e-14
AGPAT9	18.169274657527	5.6809040269087	403.046532577936	1.26369228873359e-14	1.47654503200155e-14
SDPR	18.6788537982413	4.30776299353959	399.972465607649	1.26537896888863e-14	1.47838272006531e-14
LYVE1	21.9910069663832	3.6259174429558	394.038290337567	1.26624375538239e-14	1.47925991909163e-14
SETD5	11.4585490300491	7.45248147322332	393.494304465279	1.27168358098566e-14	1.48548116259679e-14
FAM54A	16.4978901378104	2.34973940788585	395.309052054196	1.27703906481154e-14	1.4916027737751e-14
TRAF3IP3	17.2191283605328	3.33428881771876	392.516727948735	1.28220972021413e-14	1.49750742001792e-14
RPL7	9.15752154888825	10.5576824168833	387.441701411389	1.28968802011702e-14	1.50610588564862e-14
CD86	17.4761244354491	3.59439388920383	392.737535424224	1.29626501832655e-14	1.5136503529339e-14
WNT5A	13.3977802638455	5.35545306081631	393.281601535555	1.29739476209384e-14	1.51483326891112e-14
GYPC	18.4938034960507	2.72558992949433	392.281118283413	1.3006972999145e-14	1.51855269007739e-14
TNFSF4	16.7472762968578	1.75951216497404	383.276226685017	1.30091793925018e-14	1.51867367633819e-14
RAB15	13.5203989910191	5.66830890903401	393.792328509252	1.32143751595399e-14	1.54248920942233e-14
BHLHE40	10.7109159598838	7.25545065768264	389.491390158439	1.32871936625715e-14	1.55084969915931e-14
TRIM22	12.9960274467116	6.03197912823928	394.054031258662	1.33387977861203e-14	1.55673281598827e-14
PPYR1	16.8502248902266	2.71439048525922	391.81106292412	1.33791698164144e-14	1.56130412738035e-14
BMP2	17.0766868029794	5.5400030209491	400.00476491651	1.34973333705338e-14	1.57495180990882e-14
FAM184A	18.0514630267752	1.84685263161148	390.850969629363	1.35412096553934e-14	1.5799295228097e-14
CKAP2L	13.481993618772	4.58006978154537	389.018799397504	1.35510761224966e-14	1.58088043148524e-14
CLDN23	19.5769864442863	5.05481013535073	401.744492942264	1.35517957321094e-14	1.58088043148524e-14
CLIC5	15.1390348987191	7.03557175017276	399.464646158617	1.3569622143747e-14	1.58281770291806e-14
SHC2	15.3065630577064	1.81124122645934	338.426074261668	1.35788587762637e-14	1.58375276830631e-14
MAPK10	18.2435116680731	2.87098052179227	390.218876335925	1.35900500600654e-14	1.58491562341261e-14
JUP	12.4060360259497	7.27935022627153	393.352220101835	1.36206394041068e-14	1.58834033087064e-14
ME1	15.2771746372335	5.33925069801787	394.258970357765	1.37641393800066e-14	1.60493006031e-14
TONSL	14.9446481453229	3.88158716199907	388.09618436229	1.37802831314331e-14	1.60666811680624e-14
MYC	11.2202269876817	7.10483931675854	390.132124741304	1.37987295904357e-14	1.60867431379022e-14
MRVI1	15.1157055199692	5.16570690728354	393.918357669077	1.3848044467311e-14	1.61427850854347e-14
IL3RA (NC_000023 1455508..1501582)	18.4986128998262	1.61435753933922	385.263247161527	1.39018198895886e-14	1.6204016196405e-14
UBE2T	14.2296241728821	4.58327909552765	388.631283169334	1.39434554004519e-14	1.62510872523765e-14
SYNM	15.9375024295698	5.03410892410753	393.85525325649	1.39464903034359e-14	1.62531649140967e-14
C1QA	18.8469694047361	3.69799771113944	393.340538051668	1.39705586230324e-14	1.62797522327471e-14
FLNC	15.4600473706137	4.4444135224261	390.179969282467	1.39808337490544e-14	1.62902631501012e-14
CD28	18.4632843892733	2.77061773801405	389.039503875204	1.40573393597204e-14	1.63779360457641e-14
GSTT1	16.4864973921674	3.35971609177536	387.300796499883	1.41174521824602e-14	1.6446495994628e-14
SACS	12.3889566049361	6.14317433163053	389.91060825136	1.41840347210312e-14	1.65225800255129e-14
PYROXD2	17.5878653107944	2.2423466989257	390.586501808701	1.42672349853417e-14	1.66180061809881e-14
AMPD1	21.9504084993042	2.30465677306356	357.289029686514	1.42765817718488e-14	1.66274008270662e-14
C9orf174	16.3921357370265	2.84090714365362	388.541924691157	1.4301642405922e-14	1.66550934756807e-14
AP2B1	10.9543360591921	8.5618084927345	385.875477478996	1.43313835754078e-14	1.66882314216058e-14
PECAM1	15.3266243088163	5.23820672640112	392.450816397603	1.43851271004577e-14	1.67493105442577e-14
WIPF1	14.976691657593	5.66490738934415	393.265447128291	1.44989313897573e-14	1.6880304135958e-14
TFPI	15.7959903253505	5.19590991920704	392.579419372327	1.45991999231616e-14	1.69955167102623e-14
ATAD3B	14.7285772034567	4.49322208737409	386.903803209248	1.46908778960121e-14	1.71007088979678e-14
TNFAIP3	14.123841853423	6.10702845643832	392.556666208063	1.4727159554903e-14	1.71414047047876e-14
TNS1	14.4667730157613	6.10393384500706	392.39391168718	1.49264169556178e-14	1.73717688008397e-14
PRKACB	13.6642583343602	7.97074896226634	391.745021021894	1.49284105197457e-14	1.73725311697103e-14
TMEM45A	18.5314946052417	1.75038426127266	383.985827239553	1.49477845358931e-14	1.73935176162235e-14
STOM	13.9224247302316	6.56816580932665	392.095156188138	1.50245910393806e-14	1.74813238099615e-14
RPL9	11.122114964091	8.67640616142712	384.083192596771	1.50660682133587e-14	1.75280117731429e-14
APLNR	18.2641064618786	2.42277598584797	387.037659981353	1.50675381657846e-14	1.75281507442608e-14
MST1	17.9342310958964	2.89465860742755	385.914735486992	1.50732166824829e-14	1.75331850978621e-14
COL24A1	16.8125316290596	2.56591444115171	387.704494900944	1.51669442185619e-14	1.7640628104016e-14
ADAM32	16.2118457659654	2.76447083400856	386.619938432925	1.5273538604525e-14	1.77630159093306e-14
DNAH1	14.0514171773987	4.84508047568642	386.290823888922	1.52870643292254e-14	1.77771532953155e-14
H1F0	12.2869222325514	7.85809240433248	387.179005432028	1.529748389228e-14	1.77876763517203e-14
LAMP3	14.9817496980735	3.50721525819614	383.676215682633	1.53041974780534e-14	1.77938886560651e-14
CHD7	10.9674757687739	7.81294385641176	384.64794053962	1.53265043757402e-14	1.78182282598291e-14
CSF2RA (NC_000023 1387692..1428828)	17.8454618783602	1.90618540704286	386.404133722083	1.5351765682446e-14	1.78459979214032e-14
NFIB	12.1695694054163	7.02071133824363	387.476540436618	1.53808788503092e-14	1.78782398887841e-14
SLC7A2	17.6462043371904	3.87267316645902	387.530103081059	1.54738063803439e-14	1.79846452055595e-14
HIST1H1D	12.9470368656152	7.44472436595362	389.236110162332	1.54825605592232e-14	1.79932085868694e-14
SLC5A1	11.8410752562558	6.2527562944	385.871881335404	1.55083281040237e-14	1.80215409134321e-14
RPS6	8.62345956443824	10.8345567649176	380.027974000844	1.55196250354967e-14	1.80330540139401e-14
C3AR1	18.453692562865	3.00078937739851	385.95011392581	1.57024837225912e-14	1.82438936742915e-14
TDRD5	15.9492010300881	2.34007355477796	384.758458106527	1.57277266976435e-14	1.82715865385531e-14
CD96	17.5203817432079	3.62509078469496	385.21989031455	1.57509217001133e-14	1.82968954395212e-14
SERTAD4	17.6692839358183	2.22925219410441	386.344104584387	1.57960367090174e-14	1.83476606807175e-14
ARMCX2	16.9056783857758	3.16986529903043	382.461855378173	1.59113218451898e-14	1.84799146513395e-14
CD180	18.378032630081	2.97109808329016	385.182549690942	1.59868051102213e-14	1.85659219332107e-14
CACNB1	17.5841890085311	2.74070986343942	384.033533361834	1.60227647454118e-14	1.86060180397871e-14
ZFP36L1	11.7604262000397	6.94155849079408	384.786144143701	1.60697494062356e-14	1.8658908350647e-14
GOLGA8B	12.9533684755151	5.39766047410972	384.047999306984	1.61348864198168e-14	1.87328643745238e-14
MAP1A	15.7612928163839	4.05060614022295	382.774871732776	1.61425079027898e-14	1.87400366789185e-14
IVNS1ABP	11.1767952588832	8.5366025089461	381.517779677953	1.61808902088668e-14	1.87829151257385e-14
GGT5	17.6482414188823	2.509706048442	384.685873966821	1.61826249459866e-14	1.87832488976892e-14
PARP15	15.9281492965324	2.90022097444509	383.463836420919	1.62800987721239e-14	1.88946974839843e-14
TMEM176A	15.1651886391328	4.89374207327947	385.448598519068	1.62827201643061e-14	1.88960501620645e-14
WDR90	14.8115407763743	3.64564677950442	380.508106334578	1.63477790616737e-14	1.89698546662015e-14
CATSPERB	15.4206934936791	3.33078522906939	381.227313411212	1.63991722068478e-14	1.90277897436687e-14
DCLK2	17.8856886894496	2.30749112723726	384.347321283742	1.64290821836019e-14	1.90607899938294e-14
ACP5	18.5527637073036	3.50924472051627	385.403782445261	1.6475390089867e-14	1.91128072914179e-14
NPDC1	15.3092396962621	3.94357958636466	381.475254406686	1.64871214216779e-14	1.91247072063596e-14
PIK3AP1	14.3919383780936	5.62131112631861	386.648841967708	1.65329590163743e-14	1.91761639922718e-14
SVEP1	16.6200400963756	4.57993989555454	386.480103699167	1.65846564372611e-14	1.92344076399974e-14
ZNF703	15.2735983199203	3.39549174426198	380.538483758425	1.66540440601297e-14	1.93131556340621e-14
KLHL32	17.0371959809009	1.66050109650067	375.103963871101	1.67158463742623e-14	1.93830939061512e-14
HLA-DMA	16.0143641739062	4.47301833871151	383.630993166792	1.67792009027917e-14	1.94548194137336e-14
ABHD14B	14.4809642993225	5.88029366677096	387.464092831649	1.68312559396038e-14	1.95134319642803e-14
F2RL3	18.9918847925586	2.56528287193857	381.248591174377	1.68639434491109e-14	1.95495821745275e-14
CYP27A1	16.9554825015863	4.13318577772054	383.049600625386	1.71184917342123e-14	1.98428957951541e-14
LAIR1	17.4120118233337	3.4643839496305	381.214214806493	1.72492516852805e-14	1.99926806236163e-14
PLEKHA4	16.1061903255919	2.51874191605091	382.527236792868	1.72817709397615e-14	2.00285833580823e-14
AKR7A3	16.2060626299981	5.07627347662365	386.179965413186	1.73182030305952e-14	2.00690140298299e-14
PGAP1	11.9870532466771	6.54497623961382	381.460193307172	1.74850895482362e-14	2.02605997006122e-14
RHOV	18.924042442974	1.46842178664706	369.271756461888	1.75322112679513e-14	2.03133877920674e-14
WWC2	13.7796548327872	4.92286354443752	380.516804215362	1.76412581410009e-14	2.04379085434304e-14
EMR2	15.6088955099569	3.7971033978668	378.890019337233	1.77257650534677e-14	2.05339793492465e-14
GBP4	13.387755862186	5.46585960624224	380.868595802694	1.77883782620462e-14	2.06046730444532e-14
HAVCR2	17.5485960605465	3.21325746408843	379.66276255892	1.78746243475171e-14	2.07027261651279e-14
SYNE1	13.9401347775676	6.70431213816674	384.945011780982	1.78833701398643e-14	2.07110074993575e-14
DDIT4	12.9741517125318	6.10687749009591	383.201173411609	1.79251111942704e-14	2.07574962696677e-14
ST6GALNAC2	18.3637070733417	2.17766560154693	379.958600586145	1.79312139972936e-14	2.07627108993553e-14
PLCL2	17.3814854388363	4.79956219681732	385.558485031521	1.7936399342536e-14	2.07668623609969e-14
GINS1	14.1778919389007	4.81023263978924	379.842877459553	1.7976551230572e-14	2.0811493927535e-14
VAV2	14.7582303313647	5.24711430364637	383.266619796109	1.80013493510599e-14	2.08383440267041e-14
DNM3	14.2429936814376	3.5142577445296	377.891998383115	1.80852402170846e-14	2.09335889394044e-14
RSPH1	16.7839745915656	2.40349224297184	381.01227400953	1.81654901400601e-14	2.10246028649759e-14
SLC16A1	13.4918403304341	7.2076457580643	384.219548596091	1.82002088961101e-14	2.10629078254671e-14
MEIS1	16.7265484465256	4.35477833595274	381.036907618148	1.82551651846479e-14	2.11246245481049e-14
GALNTL4	16.289766769998	2.99565539960441	377.710027342374	1.84153825937669e-14	2.13081261196845e-14
FERMT1	10.0914473164881	8.44473369465737	374.942211158582	1.84289154249718e-14	2.13218838741941e-14
CDC45	14.8563842838877	4.14368112635167	376.918747309038	1.85378426377332e-14	2.14459987160299e-14
PCDH17	15.0821888327744	3.30262563731414	376.654216281412	1.86657030314613e-14	2.15919928382652e-14
GPR34	18.6183582484218	4.00151144865662	383.016961598357	1.86750029970265e-14	2.16008255858129e-14
KIAA1755	16.0581844820681	1.98523153040547	367.409769768929	1.87463811790366e-14	2.16814544040916e-14
ZNF331	15.995415754998	4.0157728622754	377.655544240879	1.87508368026929e-14	2.16846752973492e-14
CCR6	16.6877944389304	2.97685835295638	376.582382796374	1.88646433440366e-14	2.18143447935007e-14
NCF4	17.0688514783671	3.30433873975079	376.874303037173	1.88937086134789e-14	2.18460083825695e-14
ZMAT1	16.9072981680137	3.06023867353184	375.854295754537	1.90144169757288e-14	2.19836199828954e-14
PILRB	13.7215903692742	4.91838540422506	377.374975015651	1.91004220730878e-14	2.20801895757453e-14
EDAR	14.054667679714	3.54769718027599	375.792814540949	1.9101345909274e-14	2.20801895757453e-14
CHTF18	14.9213441498381	3.61072409087042	374.249863269184	1.91510678617409e-14	2.21356941648887e-14
RNF207	16.2376573843841	3.09119464027176	375.528841208664	1.91549225854408e-14	2.2138178115444e-14
CHST11	16.057418006389	4.36187529310948	378.011849444798	1.91652416285664e-14	2.21481320538833e-14
TLE2	15.520643047272	3.89909847654015	375.521661630288	1.91946093694676e-14	2.21800957092521e-14
HES4	18.810332921727	1.40453870909456	364.679425002101	1.92876241382222e-14	2.22855936695438e-14
TMEM150C	16.9632082485449	2.64939041633621	377.311475581636	1.9359305304358e-14	2.23664254535573e-14
GPT	20.0515612564408	2.98931469978002	377.509712201426	1.94763384228855e-14	2.24996347477198e-14
CDCA5	14.5808084792238	4.28083776631348	374.914055277939	1.94883421034106e-14	2.25114980562626e-14
RAB36	15.0442682931657	2.29276479961715	357.859407174912	1.97623771726283e-14	2.28245280936578e-14
SRD5A3	14.2900721724376	4.82023855856424	376.42639504648	1.976285127641e-14	2.28245280936578e-14
NCAM2	19.2535040746795	1.92696284340907	370.159264965207	1.98486814056713e-14	2.29216154430295e-14
ARAP3	14.3734669613914	4.0026985372952	373.562452288457	1.98694631938642e-14	2.29435732022388e-14
ADAMTS1	17.6851513643465	5.47950973866513	383.989528663047	1.99338369858144e-14	2.30158589306009e-14
SMIM6	19.578154879432	2.04068497116887	369.475053673838	2.00221073358323e-14	2.31157206112584e-14
PRR5-ARHGAP8	14.6206293449622	4.54004816952917	375.642734837503	2.00289286833127e-14	2.31215392137966e-14
FAM65B	17.1399269839089	2.97667031605723	374.072553442621	2.00713508324919e-14	2.31684509476087e-14
TENM4	15.9899548812332	2.30799514471593	374.071444485461	2.01796319089937e-14	2.32913688347559e-14
PLAUR	14.8120733268034	5.02029692790487	377.580051518853	2.02070950879042e-14	2.33209929882544e-14
CTLA4	16.4997144857693	1.9597414545534	371.30265289616	2.02170819254947e-14	2.33304442349956e-14
BRCA2	11.3398889210603	6.64724824907985	374.803413402443	2.04434629628938e-14	2.35895897755511e-14
FAM169A	13.414266727174	4.89732356974198	373.585812963935	2.04589266049893e-14	2.36053345547298e-14
APBA1	17.758866335413	3.90935051712975	376.677096732958	2.04832992160946e-14	2.36313547133948e-14
HLA-DOB	18.684217758304	1.51893647017581	367.47412926353	2.06076381878688e-14	2.37726900755799e-14
TMC8	16.0646159385049	3.18579431015617	372.342494023934	2.06277020420318e-14	2.37937206544197e-14
SELL	17.2032200740964	2.25978676203439	376.078257709253	2.06371254153318e-14	2.38024749636178e-14
TXNIP	11.4123299767114	9.56572231104164	371.357924957806	2.06671015936657e-14	2.38349308320763e-14
CD68	13.4534590735302	7.3192132645204	378.972550754815	2.07285427159991e-14	2.39036655629455e-14
VEPH1	18.0240555721482	1.52286975100585	368.659694610831	2.07687623791343e-14	2.3947918169757e-14
SPTLC3	16.5165463972579	4.02348737922414	374.48784474921	2.09707144986507e-14	2.41786358246413e-14
GSN	14.4441495446684	7.74820077277591	380.210777453732	2.10209094444548e-14	2.42343563403427e-14
